ID856,2.739152131245042
ID857,3.0025937434160843
ID858,2.9570020029540176
ID859,3.044559492744347
ID860,2.6731839911928463
ID861,2.7652541019345542
ID862,2.913780685328859
ID863,2.7472047855365207
ID864,2.821636396685478
ID865,2.847440190168583
ID867,2.889565836824319
ID869,2.9002755576570354
ID870,2.9529732168697436
ID871,3.2323979073356903
ID872,2.7408103542712166
ID873,2.9238370152595476
ID874,2.8822767276864334
ID875,2.7115809948032674
ID876,2.600145669631649
ID877,2.710293316712315
ID878,3.5518953482931614
ID879,2.92852423839616
ID880,3.042968746890862
ID881,3.053090994420343
ID882,2.5968191630061606
ID883,2.76617016757296
ID884,3.005105626564797
ID885,2.90374362717668
ID886,2.9095731972602827
ID887,2.717377825564733
ID888,2.0571360841686332
ID889,2.3063636057532007
ID890,2.7088322123302238
ID891,2.3135879356860443
ID892,2.272423934394162
ID893,2.8882325198726497
ID894,2.6947498608465628
ID895,2.755975968001568
ID896,2.7246014916985697
ID897,2.8772789926522715
ID900,2.863404326999459
ID901,2.645918698146366
ID902,2.601720875303073
ID903,3.0276667308258847
ID904,3.234091861866642
ID905,3.3217136774900915
ID906,3.4822516797254077
ID907,2.6727368155852504
ID908,2.6521454076711883
ID909,2.8275414786704522
ID910,2.581072781525289
ID911,2.794611258123409
ID912,2.877471168778725
ID915,2.6739223602826945
ID916,2.607217072997532
ID917,2.918025683363166
ID918,3.1343362190235866
ID919,3.1254649149468223
ID920,3.0977970056761284
ID923,2.6573862164936175
ID924,2.7667496441529065
ID925,2.5161334522676198
ID926,2.6851791369285793
ID927,2.8063653079050654
ID928,2.8601615758971413
ID929,2.872036927031949
ID930,3.0109743252050953
ID932,3.106458259560604
ID934,3.00897045897619
ID936,3.14434859714033
ID938,2.8307538999675126
ID939,2.5820583740482226
ID940,2.838533532014017
ID941,2.953469484927969
ID942,3.025389182051247
ID943,2.718146743485706
ID944,2.928451028108557
ID945,3.141202499484862
ID946,2.8743602159026453
ID947,2.943044597105152
ID948,2.9203745814374873
ID949,2.8959695159736674
ID950,3.0245852825876582
ID951,2.950307136800817
ID952,2.9262125561396246
ID953,3.1676997450915785
ID954,2.872083936881864
ID955,3.3808226261687047
ID956,3.1387349000971807
ID957,3.273408553546112
ID958,2.8431498987617876
ID959,2.6724938404817036
ID960,3.030221180886282
ID961,2.7604032044904403
ID962,2.777638232367795
ID963,3.1478783138618636
ID964,3.155891273577744
ID965,2.6517795371943675
ID966,3.1066253097210743
ID967,2.929353557192852
ID968,2.733648593916364
ID969,2.7361469004532526
ID970,3.024642702357118
ID972,2.4447957989757985
ID973,3.045248814590931
ID975,3.206044261264341
ID977,2.885577690540327
ID978,3.034660311785016
ID979,2.8646952703459614
ID982,2.641706333600616
ID984,3.094649186465758
ID986,2.7247103908293564
ID988,2.6557844280845777
ID989,2.83210290044244
ID990,2.944917237221385
ID991,2.815530000369285
ID992,2.5480340404010713
ID993,2.613845577275964
ID994,3.016860777472892
ID995,2.69668288355383
ID997,2.8320452595435537
